#1:r 2:H 3:Rho0 4:RhoMean 5:S 6:Tc 7:Te 8:Vr 9:Vphi 10:tauR 11:x 12:s_e 13:B_r 14:B_phi 15:B_z
1.829 0.1479 6.71e-10 5.74e-10 2545.43 875.55 127.74 -1.4 2200425 0.00e+00 1.48e-15 3.12e+01 8.27e-07 -1.24e-02 1.27e-02
1.871 0.1520 6.39e-10 5.47e-10 2494.17 863.25 127.05 -1.4 2175269 0.00e+00 1.54e-15 3.27e+01 9.52e-07 -1.43e-02 1.25e-02
1.915 0.1562 6.10e-10 5.22e-10 2444.03 851.09 126.36 -1.4 2150401 0.00e+00 1.61e-15 3.46e+01 1.10e-06 -1.65e-02 1.23e-02
1.959 0.1605 5.81e-10 4.97e-10 2394.70 839.16 125.67 -1.4 2125817 0.00e+00 1.70e-15 3.68e+01 1.27e-06 -1.91e-02 1.22e-02
2.005 0.1650 5.54e-10 4.74e-10 2346.31 827.43 124.99 -1.4 2101515 0.00e+00 1.79e-15 3.91e+01 1.47e-06 -2.20e-02 1.20e-02
2.051 0.1696 5.28e-10 4.52e-10 2298.54 815.99 124.31 -1.4 2077490 0.00e+00 1.89e-15 4.17e+01 1.69e-06 -2.54e-02 1.19e-02
2.099 0.1743 5.03e-10 4.31e-10 2251.80 804.69 123.64 -1.4 2053740 0.00e+00 2.00e-15 4.45e+01 1.95e-06 -2.93e-02 1.18e-02
2.148 0.1792 4.80e-10 4.10e-10 2206.04 793.53 122.97 -1.4 2030261 0.00e+00 2.11e-15 4.75e+01 2.25e-06 -3.38e-02 1.17e-02
2.198 0.1842 4.57e-10 3.91e-10 2161.11 782.56 122.30 -1.4 2007051 0.00e+00 2.24e-15 5.09e+01 2.60e-06 -3.90e-02 1.16e-02
2.249 0.1894 4.36e-10 3.73e-10 2116.85 771.84 121.64 -1.4 1984106 0.00e+00 2.39e-15 5.47e+01 2.99e-06 -4.49e-02 1.15e-02
2.301 0.1947 4.15e-10 3.55e-10 2073.39 761.30 120.98 -1.4 1961423 0.00e+00 2.55e-15 5.89e+01 3.45e-06 -5.18e-02 1.14e-02
2.355 0.2001 3.95e-10 3.38e-10 2030.82 750.90 120.33 -1.4 1939000 0.00e+00 2.73e-15 6.36e+01 1.31e-04 -8.10e-01 1.14e-02
2.410 0.2057 3.77e-10 3.22e-10 1988.99 740.70 119.68 -1.4 1916833 0.00e+00 2.93e-15 6.90e+01 1.31e-04 -8.10e-01 1.14e-02
2.466 0.2115 3.59e-10 3.07e-10 1948.14 730.59 119.03 -1.4 1894920 0.00e+00 3.16e-15 7.51e+01 1.31e-04 -8.10e-01 1.14e-02
2.523 0.2177 3.40e-10 2.91e-10 1902.33 722.82 118.30 -1.4 1873257 0.00e+00 3.45e-15 8.27e+01 1.31e-04 -8.10e-01 1.14e-02
2.582 0.2247 3.20e-10 2.74e-10 1848.43 718.67 117.44 -1.4 1851841 0.00e+00 3.86e-15 9.30e+01 1.31e-04 -8.10e-01 1.15e-02
2.642 0.2319 3.02e-10 2.58e-10 1796.01 714.57 116.58 -1.4 1830671 0.00e+00 4.37e-15 1.06e+02 1.31e-04 -8.10e-01 1.17e-02
2.703 0.2394 2.84e-10 2.43e-10 1745.13 710.47 115.73 -1.4 1809742 0.00e+00 4.99e-15 1.21e+02 1.31e-04 -8.10e-01 1.20e-02
2.766 0.2471 2.67e-10 2.29e-10 1695.75 706.37 114.88 -1.4 1789053 0.00e+00 5.77e-15 1.40e+02 1.31e-04 -8.10e-01 1.23e-02
2.831 0.2550 2.52e-10 2.15e-10 1647.71 702.31 114.04 -1.4 1768600 0.00e+00 6.74e-15 1.65e+02 1.31e-04 -8.10e-01 1.27e-02
2.897 0.2632 2.37e-10 2.03e-10 1600.97 698.31 113.21 -1.4 1748382 0.00e+00 7.95e-15 1.95e+02 1.31e-04 -8.10e-01 1.31e-02
2.964 0.2717 2.23e-10 1.91e-10 1555.61 694.30 112.38 -1.5 1728394 0.00e+00 9.47e-15 2.33e+02 1.31e-04 -8.10e-01 1.37e-02
3.033 0.2804 2.10e-10 1.80e-10 1511.48 690.34 111.57 -1.5 1708635 0.00e+00 1.14e-14 2.81e+02 1.31e-04 -8.10e-01 1.43e-02
3.103 0.2894 1.98e-10 1.69e-10 1468.65 686.39 110.75 -1.5 1689101 0.00e+00 1.38e-14 3.42e+02 1.31e-04 -8.10e-01 1.51e-02
3.176 0.2987 1.86e-10 1.59e-10 1427.09 682.43 109.95 -1.5 1669791 0.00e+00 1.68e-14 4.18e+02 1.31e-04 -8.10e-01 1.59e-02
3.249 0.3083 1.75e-10 1.50e-10 1386.55 678.57 109.15 -1.5 1650702 0.00e+00 2.05e-14 5.13e+02 1.31e-04 -8.10e-01 1.68e-02
3.325 0.3178 1.66e-10 1.42e-10 1350.64 672.99 108.42 -1.5 1631831 0.00e+00 2.48e-14 6.23e+02 1.31e-04 -8.10e-01 1.76e-02
3.402 0.3269 1.57e-10 1.35e-10 1321.51 664.50 107.82 -1.5 1613176 0.00e+00 2.91e-14 7.38e+02 1.31e-04 -8.10e-01 1.84e-02
3.482 0.3362 1.50e-10 1.28e-10 1293.04 656.11 107.22 -1.5 1594733 0.00e+00 3.42e-14 8.75e+02 1.31e-04 -8.10e-01 1.92e-02
3.563 0.3458 1.43e-10 1.22e-10 1265.19 647.81 106.63 -1.5 1576502 0.00e+00 4.02e-14 1.04e+03 1.31e-04 -8.10e-01 2.00e-02
3.645 0.3557 1.36e-10 1.16e-10 1237.97 639.61 106.04 -1.5 1558479 0.00e+00 4.73e-14 1.23e+03 1.31e-04 -8.10e-01 2.09e-02
3.730 0.3658 1.29e-10 1.10e-10 1211.26 631.55 105.45 -1.5 1540663 0.00e+00 5.56e-14 1.46e+03 1.31e-04 -8.10e-01 2.17e-02
3.817 0.3762 1.23e-10 1.05e-10 1185.49 623.40 104.88 -1.5 1523050 0.00e+00 6.52e-14 1.73e+03 1.31e-04 -8.10e-01 2.27e-02
3.906 0.3869 1.17e-10 1.00e-10 1160.21 615.39 104.30 -1.5 1505638 0.00e+00 7.65e-14 2.04e+03 1.31e-04 -8.10e-01 2.36e-02
3.997 0.3979 1.11e-10 9.51e-11 1135.47 607.47 103.73 -1.5 1488425 0.00e+00 8.96e-14 2.41e+03 1.31e-04 -8.10e-01 2.46e-02
4.090 0.4092 1.06e-10 9.05e-11 1111.28 599.65 103.17 -1.5 1471409 0.00e+00 1.05e-13 2.85e+03 1.31e-04 -8.10e-01 2.56e-02
4.185 0.4208 1.01e-10 8.61e-11 1087.61 591.93 102.61 -1.5 1454588 0.00e+00 1.22e-13 3.36e+03 1.31e-04 -8.10e-01 2.66e-02
4.282 0.4328 9.58e-11 8.20e-11 1064.28 584.39 102.04 -1.5 1437959 0.00e+00 1.43e-13 3.96e+03 1.31e-04 -8.10e-01 2.76e-02
4.382 0.4452 9.11e-11 7.80e-11 1041.45 576.95 101.49 -1.5 1421520 0.00e+00 1.67e-13 4.65e+03 1.31e-04 -8.10e-01 2.87e-02
4.484 0.4578 8.67e-11 7.42e-11 1019.11 569.61 100.93 -1.5 1405269 0.00e+00 1.94e-13 5.46e+03 1.31e-04 -8.10e-01 2.98e-02
4.588 0.4709 8.25e-11 7.06e-11 997.25 562.36 100.38 -1.5 1389204 0.00e+00 2.26e-13 6.41e+03 1.31e-04 -8.10e-01 3.09e-02
4.695 0.4843 7.85e-11 6.72e-11 975.85 555.21 99.83 -1.5 1373322 0.00e+00 2.62e-13 7.50e+03 1.31e-04 -8.10e-01 3.20e-02
4.804 0.4981 7.47e-11 6.39e-11 954.90 548.15 99.28 -1.5 1357622 0.00e+00 3.04e-13 8.77e+03 1.31e-04 -8.10e-01 3.31e-02
4.916 0.5123 7.10e-11 6.08e-11 934.22 541.29 98.74 -1.5 1342102 0.00e+00 3.52e-13 1.02e+04 1.31e-04 -8.10e-01 3.43e-02
5.030 0.5270 6.76e-11 5.78e-11 914.06 534.47 98.19 -1.5 1326759 0.00e+00 4.06e-13 1.19e+04 1.31e-04 -8.10e-01 3.55e-02
5.147 0.5420 6.43e-11 5.50e-11 894.32 527.74 97.65 -1.5 1311591 0.00e+00 4.69e-13 1.39e+04 1.31e-04 -8.10e-01 3.66e-02
5.267 0.5575 6.11e-11 5.23e-11 874.99 521.12 97.12 -1.5 1296597 0.00e+00 5.40e-13 1.61e+04 1.31e-04 -8.10e-01 3.78e-02
5.389 0.5734 5.82e-11 4.98e-11 856.05 514.58 96.58 -1.5 1281774 0.00e+00 6.21e-13 1.87e+04 1.31e-04 -8.10e-01 3.90e-02
5.515 0.5899 5.53e-11 4.73e-11 837.43 508.19 96.05 -1.4 1267120 0.00e+00 7.13e-13 2.17e+04 1.31e-04 -8.10e-01 4.02e-02
5.643 0.6068 5.26e-11 4.50e-11 819.26 501.85 95.52 -1.4 1252634 0.00e+00 8.17e-13 2.50e+04 1.31e-04 -8.10e-01 4.13e-02
5.774 0.6241 5.00e-11 4.28e-11 801.45 495.60 94.99 -1.4 1238314 0.00e+00 9.35e-13 2.89e+04 1.31e-04 -8.10e-01 4.25e-02
5.908 0.6420 4.76e-11 4.07e-11 784.01 489.45 94.47 -1.4 1224157 0.00e+00 1.07e-12 3.33e+04 1.31e-04 -8.10e-01 4.37e-02
6.046 0.6604 4.52e-11 3.87e-11 766.92 483.40 93.95 -1.4 1210163 0.00e+00 1.22e-12 3.83e+04 1.31e-04 -8.10e-01 4.49e-02
6.187 0.6793 4.30e-11 3.68e-11 750.24 477.39 93.43 -1.4 1196328 0.00e+00 1.39e-12 4.40e+04 1.31e-04 -8.10e-01 4.61e-02
6.330 0.6988 4.09e-11 3.50e-11 733.83 471.51 92.91 -1.4 1182651 0.00e+00 1.58e-12 5.05e+04 1.31e-04 -8.10e-01 4.72e-02
6.478 0.7189 3.89e-11 3.33e-11 717.77 465.72 92.39 -1.4 1169131 0.00e+00 1.79e-12 5.78e+04 1.31e-04 -8.10e-01 4.84e-02
6.628 0.7396 3.70e-11 3.16e-11 702.06 460.00 91.88 -1.4 1155765 0.00e+00 2.03e-12 6.61e+04 1.31e-04 -8.11e-01 4.95e-02
6.783 0.7608 3.52e-11 3.01e-11 686.69 454.35 91.37 -1.4 1142553 0.00e+00 2.30e-12 7.54e+04 1.33e-04 -8.11e-01 5.07e-02
6.940 0.7826 3.34e-11 2.86e-11 671.69 448.74 90.87 -1.4 1129491 0.00e+00 2.60e-12 8.59e+04 1.33e-04 -8.12e-01 5.18e-02
7.102 0.8073 3.15e-11 2.70e-11 653.40 445.67 90.24 -1.4 1116578 0.00e+00 3.01e-12 9.99e+04 1.35e-04 -8.15e-01 5.33e-02
7.267 0.8341 2.96e-11 2.53e-11 633.51 444.07 89.54 -1.5 1103813 0.00e+00 3.53e-12 1.17e+05 1.38e-04 -8.19e-01 5.50e-02
7.436 0.8619 2.78e-11 2.38e-11 614.21 442.50 88.85 -1.5 1091194 0.00e+00 4.13e-12 1.38e+05 1.42e-04 -8.23e-01 5.66e-02
7.609 0.8905 2.61e-11 2.23e-11 595.54 440.90 88.17 -1.5 1078720 0.00e+00 4.81e-12 1.61e+05 1.44e-04 -8.26e-01 5.83e-02
7.786 0.9201 2.44e-11 2.09e-11 577.40 439.33 87.48 -1.5 1066388 0.00e+00 5.59e-12 1.87e+05 1.48e-04 -8.28e-01 5.99e-02
7.967 0.9507 2.29e-11 1.96e-11 559.83 437.75 86.81 -1.5 1054197 0.00e+00 6.49e-12 2.18e+05 1.54e-04 -8.30e-01 6.14e-02
8.153 0.9823 2.15e-11 1.84e-11 542.77 436.20 86.14 -1.5 1042145 0.00e+00 7.50e-12 2.53e+05 1.58e-04 -8.31e-01 6.30e-02
8.342 1.0150 2.02e-11 1.73e-11 526.27 434.63 85.48 -1.5 1030231 0.00e+00 8.66e-12 2.92e+05 1.60e-04 -8.31e-01 6.45e-02
8.536 1.0487 1.90e-11 1.62e-11 510.24 433.08 84.82 -1.5 1018453 0.00e+00 9.96e-12 3.37e+05 1.64e-04 -8.31e-01 6.59e-02
8.735 1.0836 1.78e-11 1.52e-11 494.71 431.53 84.16 -1.5 1006810 0.00e+00 1.14e-11 3.88e+05 1.67e-04 -8.30e-01 6.73e-02
8.938 1.1196 1.67e-11 1.43e-11 479.66 429.98 83.51 -1.6 995300 0.00e+00 1.31e-11 4.45e+05 1.71e-04 -8.28e-01 6.87e-02
9.146 1.1568 1.57e-11 1.34e-11 465.05 428.45 82.87 -1.6 983922 0.00e+00 1.50e-11 5.10e+05 1.75e-04 -8.27e-01 7.00e-02
9.359 1.1953 1.47e-11 1.26e-11 450.89 426.93 82.23 -1.6 972673 0.00e+00 1.71e-11 5.84e+05 1.79e-04 -8.25e-01 7.12e-02
9.576 1.2350 1.38e-11 1.18e-11 437.16 425.40 81.59 -1.6 961554 0.00e+00 1.95e-11 6.66e+05 1.83e-04 -8.22e-01 7.24e-02
9.799 1.2761 1.29e-11 1.11e-11 423.86 423.88 80.97 -1.6 950561 0.00e+00 2.21e-11 7.59e+05 1.86e-04 -8.19e-01 7.35e-02
10.027 1.3185 1.21e-11 1.04e-11 410.97 422.35 80.34 -1.6 939694 0.00e+00 2.51e-11 8.62e+05 1.90e-04 -8.15e-01 7.46e-02
10.260 1.3623 1.14e-11 9.75e-12 398.45 420.85 79.72 -1.6 928951 0.00e+00 2.84e-11 9.78e+05 1.94e-04 -8.11e-01 7.56e-02
10.499 1.4076 1.07e-11 9.15e-12 386.32 419.35 79.11 -1.7 918331 0.00e+00 3.20e-11 1.11e+06 1.98e-04 -8.06e-01 7.66e-02
10.743 1.4544 1.00e-11 8.58e-12 374.56 417.84 78.50 -1.7 907833 0.00e+00 3.61e-11 1.25e+06 2.01e-04 -8.01e-01 7.75e-02
10.993 1.5011 9.45e-12 8.08e-12 363.96 415.44 77.94 -1.7 897454 0.00e+00 4.04e-11 1.40e+06 2.05e-04 -7.95e-01 7.83e-02
11.249 1.5459 8.95e-12 7.66e-12 355.21 411.24 77.46 -1.7 887195 0.00e+00 4.44e-11 1.56e+06 2.08e-04 -7.88e-01 7.88e-02
11.511 1.5921 8.48e-12 7.26e-12 346.66 407.09 76.99 -1.7 877052 0.00e+00 4.89e-11 1.72e+06 2.11e-04 -7.81e-01 7.92e-02
11.778 1.6397 8.04e-12 6.88e-12 338.32 402.99 76.52 -1.7 867025 0.00e+00 5.37e-11 1.90e+06 2.13e-04 -7.73e-01 7.97e-02
12.052 1.6886 7.62e-12 6.52e-12 330.18 398.91 76.06 -1.7 857114 0.00e+00 5.55e-11 1.98e+06 2.04e-04 -7.52e-01 7.77e-02
12.333 1.7390 7.22e-12 6.18e-12 322.24 394.88 75.60 -1.7 847315 0.00e+00 5.02e-11 1.81e+06 1.76e-04 -7.02e-01 7.09e-02
12.620 1.7909 6.84e-12 5.85e-12 314.49 390.90 75.14 -1.7 837628 0.00e+00 4.68e-11 1.70e+06 1.55e-04 -6.62e-01 6.57e-02
12.913 1.8433 6.49e-12 5.56e-12 307.29 386.49 74.70 -1.7 828052 0.00e+00 4.39e-11 1.60e+06 1.37e-04 -6.24e-01 6.11e-02
13.214 1.8960 6.18e-12 5.29e-12 300.64 381.65 74.29 -1.7 818586 0.00e+00 4.13e-11 1.52e+06 1.22e-04 -5.90e-01 5.70e-02
13.521 1.9503 5.87e-12 5.03e-12 294.10 376.91 73.89 -1.7 809228 0.00e+00 3.96e-11 1.47e+06 1.11e-04 -5.61e-01 5.36e-02
13.835 2.0062 5.59e-12 4.78e-12 287.72 372.21 73.48 -1.7 799977 0.00e+00 3.85e-11 1.44e+06 9.80e-05 -5.35e-01 5.09e-02
14.157 2.0636 5.31e-12 4.55e-12 281.48 367.56 73.08 -1.7 790831 0.00e+00 3.79e-11 1.43e+06 9.42e-05 -5.13e-01 4.85e-02
14.487 2.1226 5.05e-12 4.32e-12 275.36 362.98 72.68 -1.7 781790 0.00e+00 3.76e-11 1.43e+06 8.94e-05 -4.93e-01 4.65e-02
14.824 2.1833 4.81e-12 4.11e-12 269.41 358.43 72.28 -1.7 772853 0.00e+00 3.75e-11 1.44e+06 8.45e-05 -4.74e-01 4.46e-02
15.168 2.2458 4.57e-12 3.91e-12 263.57 353.95 71.89 -1.7 764017 0.00e+00 3.77e-11 1.46e+06 8.03e-05 -4.58e-01 4.30e-02
15.521 2.3100 4.35e-12 3.72e-12 257.86 349.51 71.49 -1.7 755283 0.00e+00 3.81e-11 1.49e+06 6.36e-05 -4.42e-01 4.16e-02
15.882 2.3760 4.14e-12 3.54e-12 252.28 345.13 71.10 -1.7 746648 0.00e+00 3.87e-11 1.52e+06 6.60e-05 -4.28e-01 4.03e-02
16.252 2.4439 3.93e-12 3.37e-12 246.83 340.79 70.71 -1.7 738113 0.00e+00 3.94e-11 1.56e+06 6.73e-05 -4.15e-01 3.91e-02
16.630 2.5136 3.74e-12 3.20e-12 241.51 336.50 70.33 -1.7 729674 0.00e+00 4.02e-11 1.61e+06 6.43e-05 -4.03e-01 3.80e-02
17.017 2.5854 3.56e-12 3.05e-12 236.30 332.25 69.95 -1.7 721333 0.00e+00 4.12e-11 1.66e+06 6.54e-05 -3.92e-01 3.70e-02
17.413 2.6591 3.39e-12 2.90e-12 231.22 328.03 69.57 -1.7 713086 0.00e+00 4.23e-11 1.72e+06 6.01e-05 -3.81e-01 3.61e-02
17.818 2.7350 3.22e-12 2.76e-12 226.24 323.88 69.19 -1.7 704934 0.00e+00 4.35e-11 1.79e+06 5.90e-05 -3.70e-01 3.52e-02
18.232 2.8130 3.07e-12 2.62e-12 221.38 319.78 68.81 -1.7 696875 0.00e+00 4.49e-11 1.86e+06 5.74e-05 -3.61e-01 3.44e-02
18.656 2.8932 2.92e-12 2.50e-12 216.62 315.73 68.44 -1.7 688909 0.00e+00 4.63e-11 1.94e+06 5.59e-05 -3.51e-01 3.36e-02
19.090 2.9754 2.78e-12 2.37e-12 211.99 311.68 68.07 -1.7 681033 0.00e+00 4.79e-11 2.02e+06 5.45e-05 -3.43e-01 3.28e-02
19.534 3.0600 2.64e-12 2.26e-12 207.47 307.67 67.71 -1.7 673247 0.00e+00 4.96e-11 2.11e+06 5.32e-05 -3.34e-01 3.21e-02
19.989 3.1471 2.51e-12 2.15e-12 203.03 303.74 67.34 -1.6 665551 0.00e+00 5.14e-11 2.20e+06 5.21e-05 -3.26e-01 3.15e-02
20.454 3.2365 2.39e-12 2.05e-12 198.71 299.83 66.98 -1.6 657942 0.00e+00 5.33e-11 2.30e+06 5.10e-05 -3.18e-01 3.08e-02
20.930 3.3286 2.28e-12 1.95e-12 194.46 295.99 66.62 -1.6 650420 0.00e+00 5.53e-11 2.41e+06 5.01e-05 -3.11e-01 3.02e-02
21.416 3.4255 2.16e-12 1.85e-12 190.05 292.58 66.24 -1.6 642984 0.00e+00 5.79e-11 2.54e+06 4.93e-05 -3.04e-01 2.97e-02
21.915 3.5257 2.05e-12 1.76e-12 185.70 289.29 65.85 -1.6 635634 0.00e+00 6.07e-11 2.68e+06 4.97e-05 -2.98e-01 2.92e-02
22.424 3.6291 1.95e-12 1.67e-12 181.42 286.07 65.47 -1.6 628367 0.00e+00 6.37e-11 2.84e+06 4.71e-05 -2.91e-01 2.87e-02
22.946 3.7353 1.85e-12 1.58e-12 177.26 282.85 65.09 -1.6 621184 0.00e+00 6.68e-11 3.00e+06 4.76e-05 -2.85e-01 2.82e-02
23.480 3.8448 1.75e-12 1.50e-12 173.18 279.70 64.72 -1.6 614082 0.00e+00 7.01e-11 3.17e+06 4.67e-05 -2.79e-01 2.78e-02
24.026 3.9573 1.67e-12 1.43e-12 169.21 276.56 64.34 -1.6 607062 0.00e+00 7.36e-11 3.35e+06 4.69e-05 -2.74e-01 2.73e-02
24.585 4.0735 1.58e-12 1.35e-12 165.30 273.51 63.97 -1.6 600122 0.00e+00 7.73e-11 3.55e+06 4.53e-05 -2.68e-01 2.69e-02
25.157 4.1930 1.50e-12 1.28e-12 161.48 270.48 63.59 -1.6 593261 0.00e+00 8.13e-11 3.76e+06 4.57e-05 -2.63e-01 2.65e-02
25.742 4.3162 1.42e-12 1.22e-12 157.75 267.50 63.22 -1.6 586479 0.00e+00 8.55e-11 3.98e+06 4.51e-05 -2.57e-01 2.61e-02
26.341 4.4430 1.35e-12 1.16e-12 154.10 264.54 62.85 -1.6 579774 0.00e+00 8.99e-11 4.22e+06 4.45e-05 -2.52e-01 2.57e-02
26.954 4.5735 1.28e-12 1.10e-12 150.53 261.63 62.49 -1.7 573146 0.00e+00 9.46e-11 4.47e+06 4.40e-05 -2.47e-01 2.53e-02
27.581 4.7079 1.22e-12 1.04e-12 147.05 258.75 62.12 -1.7 566594 0.00e+00 9.95e-11 4.74e+06 4.35e-05 -2.42e-01 2.49e-02
28.222 4.8436 1.16e-12 9.90e-13 143.80 255.62 61.77 -1.6 560116 0.00e+00 1.04e-10 5.00e+06 4.30e-05 -2.38e-01 2.45e-02
28.879 4.9791 1.10e-12 9.43e-13 140.85 252.12 61.46 -1.6 553713 0.00e+00 1.09e-10 5.26e+06 4.23e-05 -2.32e-01 2.41e-02
29.551 5.1184 1.05e-12 8.99e-13 137.97 248.66 61.14 -1.6 547383 0.00e+00 1.13e-10 5.53e+06 4.17e-05 -2.28e-01 2.37e-02
30.238 5.2618 1.00e-12 8.56e-13 135.13 245.28 60.82 -1.6 541125 0.00e+00 1.18e-10 5.82e+06 4.11e-05 -2.23e-01 2.33e-02
30.941 5.4090 9.53e-13 8.16e-13 132.36 241.92 60.51 -1.6 534939 0.00e+00 1.23e-10 6.13e+06 4.05e-05 -2.18e-01 2.29e-02
31.661 5.5601 9.09e-13 7.77e-13 129.67 238.58 60.20 -1.6 528823 0.00e+00 1.28e-10 6.45e+06 4.01e-05 -2.14e-01 2.25e-02
32.398 5.7146 8.66e-13 7.41e-13 127.06 235.22 59.89 -1.6 522778 0.00e+00 1.34e-10 6.79e+06 3.93e-05 -2.09e-01 2.21e-02
33.151 5.8737 8.26e-13 7.06e-13 124.49 231.93 59.59 -1.6 516801 0.00e+00 1.40e-10 7.15e+06 3.92e-05 -2.05e-01 2.18e-02
33.922 6.0370 7.87e-13 6.74e-13 121.98 228.68 59.28 -1.6 510893 0.00e+00 1.46e-10 7.53e+06 3.80e-05 -2.01e-01 2.14e-02
34.712 6.2049 7.50e-13 6.42e-13 119.52 225.47 58.98 -1.6 505053 0.00e+00 1.52e-10 7.93e+06 3.77e-05 -1.97e-01 2.11e-02
35.519 6.3770 7.16e-13 6.12e-13 117.13 222.28 58.69 -1.6 499279 0.00e+00 1.59e-10 8.35e+06 3.79e-05 -1.93e-01 2.07e-02
36.345 6.5532 6.83e-13 5.84e-13 114.81 219.08 58.39 -1.6 493571 0.00e+00 1.66e-10 8.80e+06 3.75e-05 -1.89e-01 2.04e-02
37.191 6.7343 6.51e-13 5.57e-13 112.53 215.93 58.10 -1.6 487928 0.00e+00 1.73e-10 9.27e+06 3.71e-05 -1.85e-01 2.01e-02
38.056 6.9203 6.21e-13 5.31e-13 110.30 212.82 57.81 -1.6 482350 0.00e+00 1.80e-10 9.76e+06 3.67e-05 -1.81e-01 1.98e-02
38.941 7.1116 5.92e-13 5.07e-13 108.11 209.77 57.52 -1.6 476836 0.00e+00 1.88e-10 1.03e+07 3.64e-05 -1.77e-01 1.94e-02
39.847 7.3070 5.65e-13 4.84e-13 106.00 206.70 57.24 -1.6 471385 0.00e+00 1.96e-10 1.08e+07 3.62e-05 -1.73e-01 1.91e-02
40.774 7.5076 5.39e-13 4.61e-13 103.94 203.66 56.96 -1.6 465996 0.00e+00 2.05e-10 1.14e+07 3.57e-05 -1.70e-01 1.88e-02
41.723 7.7136 5.15e-13 4.40e-13 101.92 200.65 56.68 -1.6 460669 0.00e+00 2.14e-10 1.20e+07 3.54e-05 -1.67e-01 1.85e-02
42.693 7.9253 4.91e-13 4.20e-13 99.93 197.69 56.40 -1.6 455402 0.00e+00 2.23e-10 1.27e+07 3.51e-05 -1.64e-01 1.83e-02
43.686 8.1426 4.69e-13 4.01e-13 97.99 194.77 56.13 -1.6 450196 0.00e+00 2.33e-10 1.34e+07 3.48e-05 -1.60e-01 1.80e-02
44.703 8.3644 4.48e-13 3.83e-13 96.12 191.83 55.86 -1.6 445049 0.00e+00 2.43e-10 1.41e+07 3.45e-05 -1.57e-01 1.77e-02
45.742 8.5923 4.28e-13 3.66e-13 94.29 188.93 55.59 -1.6 439961 0.00e+00 2.53e-10 1.48e+07 3.42e-05 -1.54e-01 1.74e-02
46.806 8.8266 4.08e-13 3.49e-13 92.49 186.08 55.32 -1.5 434932 0.00e+00 2.64e-10 1.56e+07 3.40e-05 -1.51e-01 1.72e-02
47.895 9.0670 3.90e-13 3.34e-13 90.72 183.27 55.05 -1.5 429959 0.00e+00 2.76e-10 1.64e+07 3.37e-05 -1.48e-01 1.69e-02
49.009 9.3132 3.72e-13 3.19e-13 89.01 180.47 54.79 -1.5 425044 0.00e+00 2.88e-10 1.73e+07 3.35e-05 -1.45e-01 1.67e-02
50.150 9.5653 3.56e-13 3.04e-13 87.34 177.68 54.53 -1.5 420185 0.00e+00 3.00e-10 1.83e+07 3.32e-05 -1.42e-01 1.64e-02
51.316 9.8243 3.40e-13 2.91e-13 85.70 174.94 54.28 -1.5 415381 0.00e+00 3.13e-10 1.92e+07 3.30e-05 -1.39e-01 1.62e-02
52.510 10.0902 3.25e-13 2.78e-13 84.09 172.23 54.02 -1.5 410633 0.00e+00 3.26e-10 2.03e+07 3.28e-05 -1.36e-01 1.59e-02
53.731 10.3630 3.10e-13 2.65e-13 82.52 169.56 53.77 -1.5 405938 0.00e+00 3.40e-10 2.14e+07 3.26e-05 -1.34e-01 1.57e-02
54.981 10.6415 2.97e-13 2.54e-13 81.01 166.88 53.52 -1.5 401297 0.00e+00 3.55e-10 2.25e+07 3.24e-05 -1.31e-01 1.54e-02
56.260 10.9277 2.83e-13 2.43e-13 79.51 164.24 53.27 -1.5 396710 0.00e+00 3.70e-10 2.37e+07 3.22e-05 -1.28e-01 1.52e-02
57.569 11.2214 2.71e-13 2.32e-13 78.05 161.65 53.02 -1.5 392175 0.00e+00 3.86e-10 2.50e+07 3.20e-05 -1.26e-01 1.50e-02
58.908 11.5232 2.59e-13 2.22e-13 76.62 159.10 52.78 -1.5 387691 0.00e+00 4.02e-10 2.63e+07 3.18e-05 -1.23e-01 1.48e-02
60.279 11.8311 2.48e-13 2.12e-13 75.23 156.53 52.54 -1.5 383259 0.00e+00 4.19e-10 2.77e+07 3.16e-05 -1.21e-01 1.46e-02
61.681 12.1475 2.37e-13 2.03e-13 73.87 154.02 52.30 -1.5 378878 0.00e+00 4.37e-10 2.92e+07 3.15e-05 -1.18e-01 1.43e-02
63.116 12.4723 2.27e-13 1.94e-13 72.53 151.54 52.06 -1.5 374546 0.00e+00 4.56e-10 3.07e+07 3.13e-05 -1.16e-01 1.41e-02
64.584 12.8055 2.17e-13 1.85e-13 71.22 149.09 51.82 -1.5 370264 0.00e+00 4.77e-10 3.25e+07 3.13e-05 -1.14e-01 1.39e-02
66.086 13.1463 2.07e-13 1.77e-13 69.95 146.66 51.59 -1.4 366031 0.00e+00 5.01e-10 3.45e+07 3.14e-05 -1.12e-01 1.38e-02
67.624 13.4961 1.98e-13 1.70e-13 68.70 144.27 51.36 -1.4 361847 0.00e+00 5.27e-10 3.67e+07 3.15e-05 -1.10e-01 1.37e-02
69.197 13.8550 1.90e-13 1.62e-13 67.47 141.91 51.13 -1.4 357710 0.00e+00 5.54e-10 3.90e+07 3.16e-05 -1.08e-01 1.35e-02
70.806 14.2233 1.82e-13 1.55e-13 66.27 139.58 50.90 -1.4 353621 0.00e+00 5.83e-10 4.14e+07 3.17e-05 -1.06e-01 1.34e-02
