#x  y
104.677 5.64742e-12
107.112 5.91634e-12
109.604 6.19784e-12
112.154 6.49259e-12
114.763 6.80126e-12
117.432 7.12459e-12
120.164 7.46337e-12
122.959 7.81733e-12
125.82 8.18948e-12
128.746 8.57728e-12
131.741 8.98522e-12
134.806 9.41182e-12
137.942 9.85798e-12
141.151 1.03262e-11
144.434 1.08161e-11
147.794 1.13306e-11
151.232 1.18692e-11
154.75 1.24332e-11
158.35 1.30233e-11
162.034 1.36432e-11
165.803 1.42927e-11
169.66 1.49735e-11
173.607 1.56859e-11
177.645 1.64345e-11
181.778 1.72198e-11
186.006 1.80422e-11
190.333 1.89055e-11
194.761 1.98102e-11
199.292 2.07603e-11
203.928 2.17565e-11
208.671 2.28036e-11
213.526 2.38998e-11
218.493 2.50526e-11
223.575 2.62629e-11
228.776 2.7534e-11
234.098 2.88692e-11
239.544 3.02725e-11
245.116 3.17444e-11
250.818 3.32921e-11
256.653 3.49204e-11
262.623 3.66299e-11
268.733 3.84297e-11
274.984 4.03254e-11
281.381 4.2313e-11
287.926 4.44079e-11
294.624 4.66114e-11
301.478 4.89299e-11
308.491 5.13702e-11
315.667 5.39398e-11
323.01 5.66465e-11
330.524 5.94989e-11
338.213 6.25061e-11
346.081 6.56689e-11
354.132 6.90058e-11
362.369 7.2528e-11
370.799 7.62368e-11
379.425 8.01432e-11
388.251 8.42713e-11
397.283 8.86228e-11
406.525 9.32115e-11
415.981 9.80664e-11
425.658 1.03175e-10
435.56 1.08584e-10
445.692 1.14297e-10
456.06 1.20311e-10
466.669 1.26681e-10
477.525 1.33405e-10
488.633 1.40507e-10
500 1.48009e-10
