#x  y
104.677 3.26909e-09
107.112 3.4588e-09
109.604 3.64809e-09
112.154 3.81739e-09
114.763 3.9942e-09
117.432 4.17936e-09
120.164 4.37295e-09
122.959 4.57422e-09
125.82 4.78503e-09
128.746 5.00546e-09
131.741 5.23598e-09
134.806 5.47661e-09
137.942 5.72778e-09
141.151 5.99051e-09
144.434 6.26539e-09
147.794 6.55179e-09
151.232 6.85147e-09
154.75 7.16443e-09
158.35 7.49202e-09
162.034 7.83422e-09
165.803 8.19086e-09
169.66 8.56523e-09
173.607 8.95553e-09
177.645 9.36342e-09
181.778 9.78975e-09
186.006 1.02354e-08
190.333 1.07014e-08
194.761 1.11888e-08
199.292 1.16971e-08
203.928 1.22289e-08
208.671 1.27868e-08
213.526 1.33675e-08
218.493 1.39753e-08
223.575 1.46115e-08
228.776 1.52779e-08
234.098 1.59738e-08
239.544 1.67006e-08
245.116 1.74599e-08
250.818 1.82557e-08
256.653 1.90899e-08
262.623 1.99593e-08
268.733 2.0871e-08
274.984 2.18246e-08
281.381 2.28219e-08
287.926 2.38662e-08
294.624 2.496e-08
301.478 2.6105e-08
308.491 2.73016e-08
315.667 2.8557e-08
323.01 2.98697e-08
330.524 3.12451e-08
338.213 3.26867e-08
346.081 3.41951e-08
354.132 3.57738e-08
362.369 3.7433e-08
370.799 3.91672e-08
379.425 4.09873e-08
388.251 4.28945e-08
397.283 4.48933e-08
406.525 4.69887e-08
415.981 4.91862e-08
425.658 5.14912e-08
435.56 5.39098e-08
445.692 5.64428e-08
456.06 5.9102e-08
466.669 6.18947e-08
477.525 6.48288e-08
488.633 6.7898e-08
500 7.11317e-08
